Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Specialty Equipment,,,Bolt assembly 18206,,,,,,,
Specialty Equipment,,,Bolt assembly 18243,,,,,,,
Specialty Equipment,,,NUT 18256,,,,,,,
Specialty Equipment,,,NUT 18281,,,,,,,
Specialty Equipment,,,Bolt assembly 18354,,,,,,,
Specialty Equipment,,,WASHER,,,,,,,
Specialty Equipment,,,WASHER 18425,,,,,,,
Specialty Equipment,,,WASHER 18449,,,,,,,
Specialty Equipment,,,WASHER 18473,,,,,,,
Specialty Equipment,,,Bolt assembly 18704,,,,,,,
Specialty Equipment,,,Bolt assembly 18842,,,,,,,
Specialty Equipment,,,Bolt assembly 18864,,,,,,,
Specialty Equipment,,,Bolt assembly 18903,,,,,,,
Specialty Equipment,,,Bolt assembly 18983,,,,,,,
Specialty Equipment,,,Bolt assembly 19045,,,,,,,
Specialty Equipment,,,NUT 19059,,,,,,,
Specialty Equipment,,,NUT 19088,,,,,,,
Specialty Equipment,,,NUT 19115,,,,,,,
Specialty Equipment,,,NUT 19135,,,,,,,
Specialty Equipment,,,Bolt assembly 19208,,,,,,,
Specialty Equipment,,,NUT 19216,,,,,,,
Specialty Equipment,,,NUT 19240,,,,,,,
Specialty Equipment,,,NUT 19264,,,,,,,
Specialty Equipment,,,NUT 19278,,,,,,,
Specialty Equipment,,,Bolt assembly 19340,,,,,,,
Specialty Equipment,,,NUT 19351,,,,,,,
Specialty Equipment,,,NUT 19371,,,,,,,
Specialty Equipment,,,NUT 19388,,,,,,,
Specialty Equipment,,,NUT 19408,,,,,,,
Specialty Equipment,,,Bolt assembly 19461,,,,,,,
Specialty Equipment,,,NUT 19469,,,,,,,
Specialty Equipment,,,NUT 19483,,,,,,,
Specialty Equipment,,,NUT 19497,,,,,,,
Specialty Equipment,,,NUT 19511,,,,,,,
Specialty Equipment,,,Bolt assembly 19563,,,,,,,
Specialty Equipment,,,NUT 19574,,,,,,,
Specialty Equipment,,,NUT 19594,,,,,,,
Specialty Equipment,,,NUT 19611,,,,,,,
Specialty Equipment,,,NUT 19631,,,,,,,
Specialty Equipment,,,Bolt assembly 19684,,,,,,,
Specialty Equipment,,,NUT 19692,,,,,,,
Specialty Equipment,,,NUT 19706,,,,,,,
Specialty Equipment,,,NUT 19720,,,,,,,
Specialty Equipment,,,NUT 19734,,,,,,,
Specialty Equipment,,,Bolt assembly 19781,,,,,,,
Specialty Equipment,,,NUT 19792,,,,,,,
Specialty Equipment,,,NUT 19812,,,,,,,
Specialty Equipment,,,NUT 19829,,,,,,,
Specialty Equipment,,,NUT 19849,,,,,,,
Specialty Equipment,,,Bolt assembly 19902,,,,,,,
Specialty Equipment,,,NUT 19910,,,,,,,
Specialty Equipment,,,NUT 19924,,,,,,,
Specialty Equipment,,,NUT 19938,,,,,,,
Specialty Equipment,,,NUT 19952,,,,,,,
Specialty Equipment,,,Bolt assembly 19999,,,,,,,
Specialty Equipment,,,NUT 20010,,,,,,,
Specialty Equipment,,,NUT 20030,,,,,,,
Specialty Equipment,,,NUT 20047,,,,,,,
Specialty Equipment,,,NUT 20067,,,,,,,
Specialty Equipment,,,Bolt assembly 20120,,,,,,,
Specialty Equipment,,,NUT 20128,,,,,,,
Specialty Equipment,,,NUT 20142,,,,,,,
Specialty Equipment,,,NUT 20156,,,,,,,
Specialty Equipment,,,NUT 20170,,,,,,,
Specialty Equipment,,,Bolt assembly 20217,,,,,,,
Specialty Equipment,,,NUT 20228,,,,,,,
Specialty Equipment,,,NUT 20258,,,,,,,
Specialty Equipment,,,NUT 20285,,,,,,,
Specialty Equipment,,,NUT 20305,,,,,,,
Specialty Equipment,,,Bolt assembly 20371,,,,,,,
Specialty Equipment,,,NUT 20379,,,,,,,
Specialty Equipment,,,NUT 20403,,,,,,,
Specialty Equipment,,,NUT 20427,,,,,,,
Specialty Equipment,,,NUT 20441,,,,,,,
Specialty Equipment,,,Bolt assembly 20511,,,,,,,
Specialty Equipment,,,Bolt assembly 20532,,,,,,,
Specialty Equipment,,,Bolt assembly 20554,,,,,,,
Specialty Equipment,,,NUT 20562,,,,,,,
Specialty Equipment,,,NUT 20586,,,,,,,
Specialty Equipment,,,NUT 20610,,,,,,,
Specialty Equipment,,,NUT 20624,,,,,,,
Specialty Equipment,,,Bolt assembly 20685,,,,,,,
Specialty Equipment,,,NUT 20693,,,,,,,
Specialty Equipment,,,NUT 20717,,,,,,,
Specialty Equipment,,,NUT 20741,,,,,,,
Specialty Equipment,,,NUT 20755,,,,,,,
Specialty Equipment,,,Bolt assembly 20813,,,,,,,
Specialty Equipment,,,NUT 20821,,,,,,,
Specialty Equipment,,,NUT 20835,,,,,,,
Specialty Equipment,,,NUT 20849,,,,,,,
Specialty Equipment,,,NUT 20863,,,,,,,
Specialty Equipment,,,Bolt assembly 20907,,,,,,,
Specialty Equipment,,,NUT 20915,,,,,,,
Specialty Equipment,,,NUT 20929,,,,,,,
Specialty Equipment,,,NUT 20943,,,,,,,
Specialty Equipment,,,NUT 20957,,,,,,,
Specialty Equipment,,,Bolt assembly 21001,,,,,,,
Specialty Equipment,,,NUT 21009,,,,,,,
Specialty Equipment,,,NUT 21023,,,,,,,
Specialty Equipment,,,NUT 21037,,,,,,,
Specialty Equipment,,,NUT 21051,,,,,,,
Specialty Equipment,,,Bolt assembly 21095,,,,,,,
Specialty Equipment,,,NUT 21103,,,,,,,
Specialty Equipment,,,NUT 21117,,,,,,,
Specialty Equipment,,,NUT 21131,,,,,,,
Specialty Equipment,,,NUT 21145,,,,,,,
Specialty Equipment,,,Bolt assembly 21189,,,,,,,
Specialty Equipment,,,NUT 21197,,,,,,,
Specialty Equipment,,,NUT 21211,,,,,,,
Specialty Equipment,,,NUT 21225,,,,,,,
Specialty Equipment,,,NUT 21239,,,,,,,
Specialty Equipment,,,Bolt assembly 21283,,,,,,,
Specialty Equipment,,,NUT 21291,,,,,,,
Specialty Equipment,,,NUT 21305,,,,,,,
Specialty Equipment,,,NUT 21319,,,,,,,
Specialty Equipment,,,NUT 21333,,,,,,,
Specialty Equipment,,,Bolt assembly 21377,,,,,,,
