"Family","SubFamily","ObjectGroup","ObjectName","ObjectID","Assembly Code","Assembly Description","Description","Type Comments","Type Name","Structural Material","Material"
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4816762]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4816798]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4816812]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4816813]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4816814]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4816887]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4816888]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4816904]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817020]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817021]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817025]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817029]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817031]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817032]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817033]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817034]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817036]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817037]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817043]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817045]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817047]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817052]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817053]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817054]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817055]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817056]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817057]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817090]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817309]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817310]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817311]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4817370]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4823473]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4823498]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4823499]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4823502]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4823572]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4823573]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4823689]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4823690]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4825363]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4825364]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4825368]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4838153]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4838154]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4838157]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4838224]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4890975]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4891112]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4891114]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4937650]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4942927]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[4946743]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[5053067]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[5131334]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[5131538]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[5131677]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[5131678]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[5131681]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_15P_ALC_165mm","Basic Wall","[5133399]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_15P_ALC_115mm","Basic Wall","[4669959]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_15P_ALC_115mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_15P_ALC_115mm","Basic Wall","[4774107]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_15P_ALC_115mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_15P_ALC_115mm","Basic Wall","[4774138]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_15P_ALC_115mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_15P_ALC_115mm","Basic Wall","[5106347]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_15P_ALC_115mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W3B_15P_ALC_15P_180mm","Basic Wall","[4669993]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3B_15P_ALC_15P_180mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3B_15P_ALC_15P_180mm","Basic Wall","[4669994]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3B_15P_ALC_15P_180mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3B_15P_ALC_15P_180mm","Basic Wall","[4669995]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3B_15P_ALC_15P_180mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[4686740]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[4734843]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[4734904]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[4735181]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[4774084]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[4774139]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[4774426]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[4774437]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[4774465]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[4774466]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[4774467]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[4774519]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[4774582]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5082122]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5082123]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5082138]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5082139]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5082141]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5082285]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5082286]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5082454]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5082592]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5106346]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5106348]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5106349]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5106419]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5106430]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5106530]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5106532]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5106535]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5106538]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5106539]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2C_ALC_100mm","Basic Wall","[5106841]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2C_ALC_100mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_Tile_35mm","Basic Wall","[5290195]","B2010120","Ext. Wall - Precast","300x600 Unglazed Porcelain Wall Tiles (Staggered)","","LCBC_Tile_35mm","TILES",""
"Walls","Basic Wall","LCBC_Tile_35mm","Basic Wall","[5290196]","B2010120","Ext. Wall - Precast","300x600 Unglazed Porcelain Wall Tiles (Staggered)","","LCBC_Tile_35mm","TILES",""
"Walls","Basic Wall","LCBC_Tile_35mm","Basic Wall","[5290208]","B2010120","Ext. Wall - Precast","300x600 Unglazed Porcelain Wall Tiles (Staggered)","","LCBC_Tile_35mm","TILES",""
"Walls","Basic Wall","LCBC_Tile_35mm","Basic Wall","[5290210]","B2010120","Ext. Wall - Precast","300x600 Unglazed Porcelain Wall Tiles (Staggered)","","LCBC_Tile_35mm","TILES",""
"Walls","Basic Wall","LCBC_Tile_35mm","Basic Wall","[5290221]","B2010120","Ext. Wall - Precast","300x600 Unglazed Porcelain Wall Tiles (Staggered)","","LCBC_Tile_35mm","TILES",""
"Walls","Basic Wall","LCBC_Tile_35mm","Basic Wall","[5290224]","B2010120","Ext. Wall - Precast","300x600 Unglazed Porcelain Wall Tiles (Staggered)","","LCBC_Tile_35mm","TILES",""
"Walls","Basic Wall","LCBC_Tile_35mm","Basic Wall","[5290225]","B2010120","Ext. Wall - Precast","300x600 Unglazed Porcelain Wall Tiles (Staggered)","","LCBC_Tile_35mm","TILES",""
"Walls","Basic Wall","LCBC_Tile_35mm","Basic Wall","[5290226]","B2010120","Ext. Wall - Precast","300x600 Unglazed Porcelain Wall Tiles (Staggered)","","LCBC_Tile_35mm","TILES",""
"Walls","Basic Wall","LCBC_IN_W15_60I_15P_ALC_225mm","Basic Wall","[4688732]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W15_60I_15P_ALC_225mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W15_60I_15P_ALC_225mm","Basic Wall","[4688733]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W15_60I_15P_ALC_225mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W15_60I_15P_ALC_225mm","Basic Wall","[4688737]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W15_60I_15P_ALC_225mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W15_60I_15P_ALC_225mm","Basic Wall","[4817023]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W15_60I_15P_ALC_225mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3C_20P_ALC_20P_190mm","Basic Wall","[4688735]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3C_20P_ALC_20P_190mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W15_20P_ALC_60I_15P_245mm","Basic Wall","[4688736]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W15_20P_ALC_60I_15P_245mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W15_20P_ALC_60I_15P_245mm","Basic Wall","[4688776]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W15_20P_ALC_60I_15P_245mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W15_20P_ALC_60I_15P_245mm","Basic Wall","[4817022]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W15_20P_ALC_60I_15P_245mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W15_15P_ALC_60I_15P_240mm","Basic Wall","[4688738]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W15_15P_ALC_60I_15P_240mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W15_15P_ALC_60I_15P_240mm","Basic Wall","[4688739]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W15_15P_ALC_60I_15P_240mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W15_15P_ALC_60I_15P_240mm","Basic Wall","[4688741]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W15_15P_ALC_60I_15P_240mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W15_15P_ALC_60I_15P_240mm","Basic Wall","[4688778]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W15_15P_ALC_60I_15P_240mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W15_15P_ALC_60I_15P_240mm","Basic Wall","[4816732]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W15_15P_ALC_60I_15P_240mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3E_15P_ALC_15P_230mm","Basic Wall","[4691281]","3C:CN61","","200mm THK PC WALL","","LCBC_IN_W3E_15P_ALC_15P_230mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3E_15P_ALC_15P_230mm","Basic Wall","[5150605]","3C:CN61","","200mm THK PC WALL","","LCBC_IN_W3E_15P_ALC_15P_230mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3E_15P_ALC_215mm","Basic Wall","[4691282]","3C:CN61","","200mm THK PC WALL","","LCBC_IN_W3E_15P_ALC_215mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3E_15P_ALC_215mm","Basic Wall","[4691283]","3C:CN61","","200mm THK PC WALL","","LCBC_IN_W3E_15P_ALC_215mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3A_15P_ALC_165mm","Basic Wall","[4697723]","03:CN60","","150mm THK PC WALL","","LCBC_IN_W3A_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3A_15P_ALC_165mm","Basic Wall","[4697724]","03:CN60","","150mm THK PC WALL","","LCBC_IN_W3A_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3A_15P_ALC_165mm","Basic Wall","[4697731]","03:CN60","","150mm THK PC WALL","","LCBC_IN_W3A_15P_ALC_165mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W3A_ALC_150mm","Basic Wall","[4697725]","3C:CN60","","150mm THK PC WALL","","LCBC_IN_W3A_ALC_150mm","00_L166_PRECAST WALL",""
"Walls","Basic Wall","LCBC_IN_W2A_15P_ALC_115mm","Basic Wall","[4697726]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2A_15P_ALC_115mm","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_IN_W2A_15P_ALC_115mm","Basic Wall","[4697728]","04:MS13","","100mm THK PC WALL","","LCBC_IN_W2A_15P_ALC_115mm","00_L166_BLOCK WALL",""
